year_week,product_name,sales
2025-01,00-842-9790,1345
2025-01,00-963-2193,787
2025-01,01-018-6418,1289
2025-01,01-026-2772,648
2025-01,01-050-2246,684
2025-01,01-144-5960,1284
2025-01,01-173-0029,883
2025-01,01-439-6231,846
2025-01,01-703-8441,1170
2025-01,01-820-5784,301
2025-01,01-839-6534,1040
2025-01,01-903-5373,243
2025-01,02-034-6209,227
2025-01,02-085-7218,649
2025-01,02-170-5225,700
2025-01,02-275-6061,176
2025-01,02-484-0206,1308
2025-01,02-508-3777,769
2025-01,02-559-8196,1291
2025-01,02-575-1980,190
2025-01,02-655-3240,166
2025-01,02-888-9412,827
2025-01,02-895-7781,1212
2025-01,02-920-4829,980
2025-01,02-974-8526,754
2025-01,03-043-9933,854
2025-01,03-061-1344,665
2025-01,03-149-9760,979
2025-01,03-276-3931,546
2025-01,03-441-4252,116
2025-01,03-597-9488,1099
2025-01,03-833-3577,363
2025-01,03-919-9890,359
2025-01,03-940-0630,1355
2025-01,04-001-1793,934
2025-01,04-038-1547,267
2025-01,04-104-6993,1014
2025-01,04-240-2226,412
2025-01,04-277-5245,653
2025-01,04-293-6969,610
2025-01,04-453-5485,637
2025-01,04-542-3863,472
2025-01,04-637-8815,360
2025-01,04-758-0410,968
2025-01,05-184-4175,1223
2025-01,05-193-8096,1012
2025-01,05-334-2923,1130
2025-01,05-425-0746,214
2025-01,05-498-7751,835
2025-01,05-720-8792,726
2025-01,05-899-1428,219
2025-01,06-068-6793,741
2025-01,06-336-5482,699
2025-01,06-340-6856,757
2025-01,06-503-5891,362
2025-01,06-611-5454,932
2025-01,06-655-5498,1187
2025-01,06-690-2335,1289
2025-01,06-706-6490,1077
2025-01,06-731-2162,705
2025-01,06-797-4963,248
2025-01,06-849-4869,704
2025-01,06-858-5680,214
2025-01,06-955-3428,448
2025-01,06-996-3221,773
2025-01,07-074-1196,1125
2025-01,07-219-8017,1304
2025-01,07-337-9889,501
2025-01,07-389-5740,1212
2025-01,07-617-6934,694
2025-01,07-679-1199,650
2025-01,07-834-3320,1110
2025-01,07-846-4804,854
2025-01,07-858-5487,310
2025-01,07-970-9352,469
2025-01,08-114-3922,505
2025-01,08-196-2703,546
2025-01,08-213-2058,624
2025-01,08-226-5155,1141
2025-01,08-396-2704,970
2025-01,08-495-6853,795
2025-01,08-519-5579,1267
2025-01,08-573-9997,759
2025-01,08-637-9335,542
2025-01,08-703-1382,1302
2025-01,08-725-8156,1222
2025-01,08-940-8578,437
2025-01,08-961-3009,783
2025-01,09-101-1740,589
2025-01,09-286-8107,870
2025-01,09-335-7793,972
2025-01,09-536-2626,1039
2025-01,09-618-2842,968
2025-01,09-622-7119,1249
2025-01,09-712-3630,143
2025-01,10-002-6494,1283
2025-01,10-034-7654,749
2025-01,10-137-9759,1313
2025-01,10-218-2680,671
2025-01,10-249-7928,405
2025-01,10-255-8579,1223
2025-01,10-378-9729,322
2025-01,10-445-0741,1037
2025-01,10-555-5971,916
2025-01,10-617-7581,181
2025-01,10-626-8536,588
2025-01,10-768-2443,289
2025-01,10-854-5467,1291
2025-01,11-032-9778,977
2025-01,11-053-0107,1393
2025-01,11-073-0189,1161
2025-01,11-155-7826,484
2025-01,11-316-8405,298
2025-01,11-325-7396,831
2025-01,11-338-4598,472
2025-01,11-581-9869,593
2025-01,11-604-6002,537
2025-01,11-733-1756,693
2025-01,11-745-3025,990
2025-01,11-766-8738,1184
2025-01,11-815-7923,705
2025-01,11-891-8213,1166
2025-01,11-922-3342,253
2025-01,12-046-2988,867
2025-01,12-093-9863,211
2025-01,12-239-9399,605
2025-01,12-342-4482,571
2025-01,12-439-8428,1259
2025-01,12-714-5135,929
2025-01,12-798-9401,750
2025-01,12-828-1063,194
2025-01,12-998-3882,802
2025-01,13-144-2169,475
2025-01,13-202-4809,1070
2025-01,13-409-9040,65
2025-01,13-673-7016,167
2025-01,13-798-3397,477
2025-01,13-844-2178,1110
2025-01,13-888-0149,182
2025-01,13-900-9016,244
2025-01,13-962-6263,253
2025-01,13-980-8804,220
2025-01,14-115-8371,398
2025-01,14-305-5348,771
2025-01,14-305-9690,180
2025-01,14-331-3739,1151
2025-01,14-489-8669,1079
2025-01,14-521-4167,481
2025-01,14-550-2152,1142
2025-01,14-681-7035,938
2025-01,14-836-2894,1276
2025-01,14-844-4138,625
2025-01,15-045-8444,976
2025-01,15-082-9124,741
2025-01,15-144-9413,493
2025-01,15-169-8058,980
2025-01,15-240-6267,412
2025-01,15-562-3712,808
2025-01,15-679-3935,910
2025-01,15-762-1058,271
2025-01,15-796-3130,186
2025-01,15-797-4824,963
2025-01,15-846-7959,932
2025-01,15-884-7413,210
2025-01,15-905-7750,969
2025-01,15-907-3681,519
2025-01,16-187-5729,1001
2025-01,16-354-8122,593
2025-01,16-380-0753,1083
2025-01,16-499-5059,623
2025-01,16-632-1308,471
2025-01,17-002-4721,1290
2025-01,17-022-9721,728
2025-01,17-236-0566,1109
2025-01,17-253-5688,453
2025-01,17-265-1899,595
2025-01,17-274-6898,1365
2025-01,17-395-1121,655
2025-01,17-493-4579,928
2025-01,17-504-3699,594
2025-01,17-647-0503,1137
2025-01,18-107-7886,595
2025-01,18-199-5799,1203
2025-01,18-278-2383,1118
2025-01,19-021-5024,886
2025-01,19-047-4239,158
2025-01,19-112-1616,237
2025-01,19-214-5762,436
2025-01,19-244-9890,612
2025-01,19-323-0506,479
2025-01,19-377-5021,501
2025-01,19-610-2236,1275
2025-01,19-672-8982,1119
2025-01,19-854-3663,1055
2025-01,19-967-0632,977
2025-01,20-022-3173,979
2025-01,20-031-0532,807
2025-01,20-054-3716,831
2025-01,20-225-3930,1173
2025-01,20-283-0111,523
2025-01,20-325-1965,1039
2025-01,20-387-7746,217
2025-01,20-405-4865,999
2025-01,20-448-2972,628
2025-01,21-013-3508,1281
2025-01,21-120-6238,1122
2025-01,21-252-1360,834
2025-01,21-633-8696,862
2025-01,21-650-9319,156
2025-01,21-693-8216,505
2025-01,21-718-6746,303
2025-01,21-809-7115,504
2025-01,21-816-1004,580
2025-01,21-890-2826,1042
2025-01,21-993-5632,618
2025-01,22-083-3347,298
2025-01,22-141-9798,682
2025-01,22-266-9291,155
2025-01,22-319-1377,1218
2025-01,22-329-7791,811
2025-01,22-621-2774,1409
2025-01,22-760-4605,424
2025-01,22-778-3553,980
2025-01,22-849-2551,740
2025-01,22-895-6595,1167
2025-01,23-070-2433,227
2025-01,23-265-8144,441
2025-01,23-395-3157,526
2025-01,24-009-1208,1521
2025-01,24-143-4957,1361
2025-01,24-228-6840,573
2025-01,24-310-9184,375
2025-01,24-364-3341,1109
2025-01,24-478-8277,446
2025-01,24-571-1080,951
2025-01,24-579-6500,688
2025-01,24-972-6969,976
2025-01,24-975-4231,539
2025-01,24-986-5091,706
2025-01,24-989-3302,150
2025-01,25-010-9478,1029
2025-01,25-349-7974,414
2025-01,25-353-2067,383
2025-01,25-522-6043,409
2025-01,25-911-7736,592
2025-01,26-000-1012,1027
2025-01,26-010-9519,857
2025-01,26-031-8070,365
2025-01,26-134-9069,354
2025-01,26-161-6692,509
2025-01,26-177-5690,141
2025-01,26-456-1992,902
2025-01,26-535-4727,178
2025-01,26-629-5920,548
2025-01,26-690-3784,824
2025-01,26-799-3714,403
2025-01,27-216-9671,1350
2025-01,27-262-2437,207
2025-01,27-269-5260,1035
2025-01,27-387-0428,671
2025-01,27-389-3529,224
2025-01,27-442-3654,1356
2025-01,27-459-0724,1041
2025-01,27-474-0056,1122
2025-01,27-495-1912,898
2025-01,27-635-8394,670
2025-01,27-681-5588,149
2025-01,27-757-4489,1046
2025-01,27-783-5470,1391
2025-01,27-881-1177,555
2025-01,28-003-8065,1050
2025-01,28-008-2951,805
2025-01,28-044-4102,1087
2025-01,28-107-4953,171
2025-01,28-146-2641,643
2025-01,28-185-7303,738
2025-01,28-197-9246,545
2025-01,28-275-5901,908
2025-01,28-433-8533,389
2025-01,28-505-8317,954
2025-01,28-608-0039,368
2025-01,28-824-9017,1070
2025-01,28-840-6096,995
2025-01,28-956-1320,506
2025-01,28-968-4195,1391
2025-01,28-986-8001,924
2025-01,29-017-6255,1076
2025-01,29-092-3453,227
2025-01,29-135-0791,1198
2025-01,29-205-1132,850
2025-01,29-344-3658,254
2025-01,29-377-7040,1218
2025-01,29-436-6570,595
2025-01,29-592-7315,1330
2025-01,29-741-8132,813
2025-01,29-756-7042,1372
2025-01,29-823-6004,475
2025-01,29-875-6900,749
2025-01,29-896-7926,614
2025-01,30-429-2162,1191
2025-01,30-591-7275,1035
2025-01,30-806-3823,1174
2025-01,30-832-5429,249
2025-01,30-964-2694,864
2025-01,30-996-2526,1363
2025-01,31-157-1822,560
2025-01,31-211-5803,1175
2025-01,31-255-9616,835
2025-01,31-387-5020,704
2025-01,31-403-6234,536
2025-01,31-608-1445,391
2025-01,31-627-6025,974
2025-01,31-745-6850,427
2025-01,31-746-4951,759
2025-01,31-803-5001,170
2025-01,31-969-4614,1046
2025-01,32-261-0008,536
2025-01,32-270-1385,1162
2025-01,32-676-1026,477
2025-01,32-933-0329,248
2025-01,32-987-5559,253
2025-01,33-335-9140,440
2025-01,33-378-1365,563
2025-01,33-440-2588,1124
2025-01,33-507-9886,1346
2025-01,33-670-6797,765
2025-01,33-807-7247,557
2025-01,34-075-0371,672
2025-01,34-086-3222,167
2025-01,34-110-1040,719
2025-01,34-131-8805,194
2025-01,34-291-4939,1562
2025-01,34-369-7712,577
2025-01,34-538-1180,361
2025-01,34-547-0827,158
2025-01,34-709-9237,1418
2025-01,34-861-4446,294
2025-01,34-928-2775,253
2025-01,35-031-1497,1271
2025-01,35-257-9312,228
2025-01,35-299-0889,1178
2025-01,35-328-8392,1294
2025-01,35-353-4068,984
2025-01,35-529-2933,985
2025-01,35-617-3857,1364
2025-01,35-621-2546,1119
2025-01,35-835-5591,1040
2025-01,35-836-6718,608
2025-01,36-127-4273,1311
2025-01,36-177-0573,1062
2025-01,36-296-9609,1504
2025-01,36-330-5036,1003
2025-01,36-372-2295,1481
2025-01,36-383-3677,777
2025-01,36-531-4087,1173
2025-01,36-636-4873,1078
2025-01,36-679-4670,1307
2025-01,36-840-2728,874
2025-01,36-899-5324,1342
2025-01,36-918-2937,1030
2025-01,37-064-7275,1071
2025-01,37-246-0018,558
2025-01,37-248-6266,1291
2025-01,37-567-3218,204
2025-01,37-606-0510,1192
2025-01,37-610-1999,807
2025-01,37-666-3902,1369
2025-01,37-709-3532,662
2025-01,38-049-9319,518
2025-01,38-296-6634,349
2025-01,38-390-2115,877
2025-01,38-417-4656,1228
2025-01,38-555-9147,1089
2025-01,38-617-7226,734
2025-01,38-655-2312,963
2025-01,38-664-2155,1235
2025-01,38-732-7667,1061
2025-01,38-822-8005,1010
2025-01,38-924-3007,1267
2025-01,39-192-3521,1138
2025-01,39-232-5341,541
2025-01,39-315-3936,203
2025-01,39-358-3340,142
2025-01,39-449-0772,534
2025-01,39-479-5147,1168
2025-01,39-629-5554,1125
2025-01,39-768-8205,329
2025-01,39-810-2042,1041
2025-01,39-913-2999,734
2025-01,40-003-7322,724
2025-01,40-021-2400,277
2025-01,40-126-0515,1000
2025-01,40-205-8252,1076
2025-01,40-462-2952,279
2025-01,40-630-1431,1180
2025-01,40-681-9981,1232
2025-01,40-683-0283,789
2025-01,40-751-8635,1058
2025-01,40-793-7235,1006
2025-01,40-795-0753,1005
2025-01,40-810-9261,1095
2025-01,40-860-4532,245
2025-01,40-902-1995,1339
2025-01,40-913-9772,617
2025-01,40-997-2786,1067
2025-01,41-131-3841,1117
2025-01,41-237-5498,1463
2025-01,41-240-8856,1262
2025-01,41-316-8427,305
2025-01,41-475-5305,843
2025-01,41-526-4036,843
2025-01,41-538-3129,565
2025-01,41-594-5069,562
2025-01,41-729-5410,944
2025-01,41-735-9837,1212
2025-01,42-134-9798,1103
2025-01,42-141-5718,921
2025-01,42-175-1648,1326
2025-01,42-220-9305,1313
2025-01,42-495-7698,392
2025-01,42-674-3917,1006
2025-01,42-879-9478,1362
2025-01,42-887-6557,1226
2025-01,42-907-6946,888
2025-01,43-153-8268,303
2025-01,43-164-5984,1136
2025-01,43-193-9915,1120
2025-01,43-469-7551,60
2025-01,43-670-8544,813
2025-01,43-693-2092,646
2025-01,43-703-9939,1254
2025-01,43-851-9440,452
2025-01,43-893-5408,587
2025-01,43-910-2342,1272
2025-01,44-112-3331,244
2025-01,44-128-2185,1166
2025-01,44-305-1866,562
2025-01,44-368-7112,120
2025-01,44-408-7594,375
2025-01,44-476-0390,360
2025-01,44-480-9446,927
2025-01,44-538-3366,1749
2025-01,44-546-5713,297
2025-01,44-552-3909,988
2025-01,44-634-8292,765
2025-01,44-637-5512,575
2025-01,44-782-1395,412
2025-01,45-050-4720,787
2025-01,45-172-7012,300
2025-01,45-194-4094,1261
2025-01,45-250-4679,264
2025-01,45-317-9731,154
2025-01,45-380-4627,300
2025-01,45-402-0421,886
2025-01,45-634-0679,584
2025-01,45-852-2446,197
2025-01,45-992-5653,612
2025-01,46-083-7058,692
2025-01,46-255-3073,629
2025-01,46-415-8633,698
2025-01,46-436-5351,577
2025-01,46-452-9419,433
2025-01,46-496-2930,799
2025-01,46-520-1819,1055
2025-01,46-622-3434,1272
2025-01,46-632-8420,662
2025-01,46-753-8430,1301
2025-01,46-911-1159,832
2025-01,46-931-6897,618
2025-01,47-221-2470,1103
2025-01,47-221-3391,1122
2025-01,47-441-7682,1183
2025-01,47-548-6500,1068
2025-01,47-554-5780,1176
2025-01,47-578-4161,518
2025-01,47-581-0363,1303
2025-01,47-663-5703,1047
2025-01,47-749-3277,267
2025-01,47-802-5023,914
2025-01,47-843-8207,441
2025-01,47-866-6589,187
2025-01,48-193-1199,544
2025-01,48-242-8445,723
2025-01,48-289-0604,1004
2025-01,48-414-6162,1067
2025-01,48-427-0551,1243
2025-01,48-461-3742,1104
2025-01,48-770-6319,1175
2025-01,48-789-9187,482
2025-01,48-957-6116,1395
2025-01,48-957-8596,1135
2025-01,49-199-6836,713
2025-01,49-311-3063,954
2025-01,49-377-9731,1034
2025-01,49-526-7806,184
2025-01,49-570-8214,1124
2025-01,49-579-4325,245
2025-01,49-730-0159,1401
2025-01,49-861-7823,944
2025-01,49-891-4927,223
2025-01,49-919-8798,992
2025-01,50-329-3145,996
2025-01,50-329-3360,963
2025-01,50-364-5828,1136
2025-01,50-679-2072,1095
2025-01,50-772-2613,1009
2025-01,50-930-4751,953
2025-01,50-942-2409,580
2025-01,51-000-8113,435
2025-01,51-069-0489,581
2025-01,51-273-4240,703
2025-01,51-312-8608,1146
2025-01,51-459-5630,187
2025-01,51-462-0747,550
2025-01,51-469-4611,228
2025-01,51-572-5497,732
2025-01,51-583-6029,1363
2025-01,51-761-6320,1280
2025-01,51-934-9117,715
2025-01,52-029-2382,534
2025-01,52-123-8039,480
2025-01,52-392-5312,165
2025-01,52-402-9245,567
2025-01,52-481-5224,628
2025-01,52-797-6961,1388
2025-01,53-008-2419,418
2025-01,53-050-8242,245
2025-01,53-080-8252,399
2025-01,53-146-9979,436
2025-01,53-151-5726,383
2025-01,53-446-8243,479
2025-01,53-667-4109,922
2025-01,53-680-5293,804
2025-01,53-710-7630,612
2025-01,53-805-9523,1217
2025-01,53-930-2215,1258
2025-01,54-109-8062,1013
2025-01,54-281-3746,327
2025-01,54-374-9986,692
2025-01,54-708-7327,1395
2025-01,54-758-4622,822
2025-01,54-822-9009,454
2025-01,54-830-6971,1319
2025-01,55-154-4728,500
2025-01,55-164-7723,1338
2025-01,55-522-8242,1012
2025-01,55-631-7937,1084
2025-01,55-680-0982,760
2025-01,55-697-5242,776
2025-01,55-803-3964,639
2025-01,55-936-2406,1193
2025-01,56-054-8664,739
2025-01,56-191-6497,968
2025-01,56-213-0577,1089
2025-01,56-303-5256,468
2025-01,56-635-6764,382
2025-01,56-657-4387,1122
2025-01,56-668-5370,446
2025-01,56-810-0550,718
2025-01,56-831-6199,1305
2025-01,56-875-3717,817
2025-01,56-894-3733,1032
2025-01,56-937-8675,1166
2025-01,57-101-0060,676
2025-01,57-167-0669,637
2025-01,57-359-3397,513
2025-01,57-394-1587,1332
2025-01,57-394-4703,1243
2025-01,57-437-1828,1135
2025-01,57-562-2358,1357
2025-01,57-613-5779,533
2025-01,57-763-5501,916
2025-01,57-779-4955,448
2025-01,57-861-4379,855
2025-01,57-903-6434,860
2025-01,58-005-5343,237
2025-01,58-063-8633,456
2025-01,58-122-2282,1656
2025-01,58-182-6781,718
2025-01,58-219-0241,693
2025-01,58-229-1358,221
2025-01,58-946-5152,994
2025-01,59-075-2457,252
2025-01,59-725-4038,624
2025-01,59-857-6577,1204
2025-01,60-198-7050,494
2025-01,60-285-3783,677
2025-01,60-311-5701,865
2025-01,60-327-4114,733
2025-01,60-343-3288,348
2025-01,60-343-7973,1222
2025-01,60-456-8169,334
2025-01,60-550-4771,318
2025-01,60-632-8752,541
2025-01,60-644-6596,601
2025-01,60-747-8704,746
2025-01,60-771-0879,925
2025-01,60-911-3745,1104
2025-01,61-293-6327,637
2025-01,61-317-9944,1105
2025-01,61-582-7399,577
2025-01,61-607-7622,787
2025-01,61-680-9496,1350
2025-01,61-796-6540,788
2025-01,61-801-8665,1126
2025-01,61-827-4098,321
2025-01,62-100-2245,607
2025-01,62-393-9939,1056
2025-01,62-509-0666,218
2025-01,62-777-6010,1400
2025-01,62-795-7801,278
2025-01,62-816-8794,1396
2025-01,62-998-7250,1444
2025-01,63-162-9244,605
2025-01,63-168-6018,218
2025-01,63-270-7076,651
2025-01,63-822-5278,1296
2025-01,63-874-9747,234
2025-01,63-890-1246,1204
2025-01,63-897-8088,262
2025-01,63-918-8253,217
2025-01,63-936-0145,492
2025-01,63-956-0739,870
2025-01,64-109-7362,1066
2025-01,64-119-7804,1151
2025-01,64-418-8356,1041
2025-01,64-478-4745,539
2025-01,64-493-5270,1217
2025-01,64-854-8664,973
2025-01,65-145-9672,521
2025-01,65-235-7676,1066
2025-01,65-282-0419,1062
2025-01,65-368-2479,185
2025-01,65-464-5070,1225
2025-01,65-527-9488,414
2025-01,65-644-1394,973
2025-01,65-674-6076,930
2025-01,65-718-0492,872
2025-01,65-759-3721,1172
2025-01,65-780-5622,637
2025-01,65-854-9364,699
2025-01,65-867-4029,1156
2025-01,66-268-8345,141
2025-01,66-312-5511,1333
2025-01,66-327-2821,673
2025-01,66-378-7532,184
2025-01,66-627-9752,1368
2025-01,66-716-8221,634
2025-01,66-806-6051,1068
2025-01,66-854-5736,1239
2025-01,66-993-4234,977
2025-01,67-025-1245,430
2025-01,67-027-7269,1370
2025-01,67-130-4114,762
2025-01,67-248-6306,589
2025-01,67-270-7464,591
2025-01,67-382-4435,864
2025-01,67-473-7093,295
2025-01,67-512-9754,584
2025-01,67-546-1568,458
2025-01,67-625-9704,1182
2025-01,67-710-5120,1244
2025-01,67-725-6830,915
2025-01,67-984-5368,183
2025-01,68-418-6724,784
2025-01,68-436-1268,972
2025-01,68-636-4774,226
2025-01,68-732-5919,260
2025-01,68-734-1585,1336
2025-01,68-761-6907,1223
2025-01,68-973-8812,556
2025-01,68-977-2498,195
2025-01,68-977-6854,565
2025-01,69-171-1305,845
2025-01,69-287-9113,1312
2025-01,69-468-5468,842
2025-01,69-561-2496,1138
2025-01,69-578-7930,277
2025-01,69-674-5387,563
2025-01,69-743-0161,596
2025-01,69-834-2874,480
2025-01,69-895-3397,1064
2025-01,70-005-5970,888
2025-01,70-145-2550,863
2025-01,70-149-6756,886
2025-01,70-206-4860,1369
2025-01,70-534-7796,983
2025-01,70-542-4269,458
2025-01,70-587-1204,1106
2025-01,70-612-2531,807
2025-01,70-815-4015,1153
2025-01,70-854-6891,843
2025-01,70-871-4536,1137
2025-01,71-015-9181,477
2025-01,71-067-3278,1067
2025-01,71-074-6292,1072
2025-01,71-085-4290,1410
2025-01,71-300-2191,178
2025-01,71-436-5841,976
2025-01,71-516-1996,695
2025-01,71-594-6552,213
2025-01,71-631-5875,332
2025-01,71-954-4501,1108
2025-01,71-999-2404,710
2025-01,72-066-4597,1015
2025-01,72-341-1154,1108
2025-01,72-404-5581,1390
2025-01,72-780-6006,364
2025-01,72-810-9753,1463
2025-01,72-970-0239,1021
2025-01,72-989-2512,1113
2025-01,73-010-8323,338
2025-01,73-117-6105,504
2025-01,73-118-1117,1287
2025-01,73-401-5721,1198
2025-01,73-561-2867,1116
2025-01,73-567-6194,895
2025-01,73-751-4393,1327
2025-01,73-874-7534,1096
2025-01,73-942-0508,1214
2025-01,73-997-6251,1370
2025-01,74-132-5528,1131
2025-01,74-181-4135,1346
2025-01,74-234-0628,723
2025-01,74-294-3760,318
2025-01,74-305-1263,800
2025-01,74-404-0582,758
2025-01,74-430-8245,384
2025-01,74-548-9313,604
2025-01,74-562-7431,630
2025-01,74-587-2065,1248
2025-01,74-610-2295,760
2025-01,74-642-2435,735
2025-01,74-666-5671,728
2025-01,74-711-7160,594
2025-01,74-818-3306,977
2025-01,74-845-3299,408
2025-01,74-943-9034,414
2025-01,75-029-9003,812
2025-01,75-080-4909,1384
2025-01,75-094-1179,1159
2025-01,75-152-8731,975
2025-01,75-672-4378,804
2025-01,75-927-9108,1031
2025-01,76-027-4850,376
2025-01,76-070-1411,817
2025-01,76-090-4411,834
2025-01,76-264-0748,689
2025-01,76-325-9093,1129
2025-01,76-340-4432,893
2025-01,76-401-7083,829
2025-01,76-459-2392,1226
2025-01,76-476-9996,1083
2025-01,76-540-6407,1371
2025-01,76-584-4790,271
2025-01,76-623-7844,918
2025-01,76-854-0095,348
2025-01,76-954-1442,719
2025-01,77-013-1553,996
2025-01,77-224-2227,1062
2025-01,77-312-6317,662
2025-01,77-377-1659,906
2025-01,77-777-4536,1218
2025-01,77-827-0820,333
2025-01,77-937-1108,530
2025-01,77-959-1018,1126
2025-01,78-237-0277,836
2025-01,78-362-8578,549
2025-01,78-614-4402,847
2025-01,78-689-8958,1136
2025-01,78-953-2073,567
2025-01,78-956-4737,500
2025-01,79-136-9840,261
2025-01,79-350-5841,231
2025-01,79-400-6216,1178
2025-01,79-428-8753,644
2025-01,79-494-2472,886
2025-01,79-569-8856,1327
2025-01,79-741-0770,1281
2025-01,79-884-8810,993
2025-01,79-920-2395,593
2025-01,80-020-8041,875
2025-01,80-025-6757,1244
2025-01,80-039-1261,1209
2025-01,80-072-8774,1241
2025-01,80-227-6886,511
2025-01,80-334-0215,810
2025-01,80-371-3695,574
2025-01,80-374-5711,142
2025-01,80-375-9075,1127
2025-01,80-441-7249,1366
2025-01,80-459-5950,993
2025-01,80-658-6456,574
2025-01,80-698-0324,991
2025-01,80-988-4653,414
2025-01,81-268-5905,480
2025-01,81-354-4203,1290
2025-01,81-573-0943,1154
2025-01,81-578-7404,1187
2025-01,81-605-6246,425
2025-01,81-844-2979,492
2025-01,82-041-7211,1381
2025-01,82-231-4245,1225
2025-01,82-243-3180,767
2025-01,82-342-7339,705
2025-01,82-380-5378,717
2025-01,82-395-5070,989
2025-01,82-538-4809,759
2025-01,82-678-8097,694
2025-01,82-711-0772,1179
2025-01,82-811-7988,961
2025-01,82-931-7126,1100
2025-01,82-948-2298,302
2025-01,82-977-7752,929
2025-01,83-108-1174,244
2025-01,83-117-7658,793
2025-01,83-321-7887,641
2025-01,83-400-9746,467
2025-01,83-553-9523,1082
2025-01,83-556-0996,296
2025-01,83-568-3475,1283
2025-01,83-573-4586,707
2025-01,83-625-3618,995
2025-01,83-704-6367,1208
2025-01,83-716-2177,562
2025-01,83-727-0814,1418
2025-01,83-763-5038,685
2025-01,83-917-7384,830
2025-01,83-966-3280,980
2025-01,84-075-7647,343
2025-01,84-151-2114,1127
2025-01,84-198-7276,1137
2025-01,84-269-9130,970
2025-01,84-272-0790,622
2025-01,84-327-7787,990
2025-01,84-546-7624,964
2025-01,84-624-0201,516
2025-01,84-629-1532,1393
2025-01,85-207-4164,529
2025-01,85-212-2729,583
2025-01,85-237-3505,1062
2025-01,85-440-3667,805
2025-01,85-510-2915,1360
2025-01,85-561-4694,1308
2025-01,85-781-5386,1211
2025-01,85-806-0613,895
2025-01,85-806-8672,1213
2025-01,85-835-3445,1105
2025-01,86-257-4613,1240
2025-01,86-273-9377,301
2025-01,86-330-0214,984
2025-01,86-482-6451,585
2025-01,86-672-4191,1399
2025-01,86-692-2312,640
2025-01,86-978-6666,320
2025-01,87-013-6488,1333
2025-01,87-097-5691,1253
2025-01,87-104-0187,695
2025-01,87-199-2743,983
2025-01,87-272-6544,1257
2025-01,87-391-9658,1293
2025-01,87-423-8486,969
2025-01,87-675-1506,703
2025-01,87-698-0944,779
2025-01,87-762-1317,1168
